,Datetime,Tweet Id,Text,Username,sentiment,sentiment_score,Emotion,emotion_score
19971,2022-02-28 16:51:11+00:00,1498340014240976897,@JuddLegum @MaddyG57 @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth You know to boycott these Anti American corporations!,pergolaman,negative,0.6392017006874084,anger,0.9802255034446716
19972,2022-02-28 16:49:50+00:00,1498339672333950980,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth @FedEx @Google @intel @JNJCares @jpmorgan @Publix @TMobile @united @Verizon @WellsFargo @BestBuy Looks like @Ford is trying to get back to its roots.,L_T_G_,neutral,0.8395049571990967,anticipation,0.5473447442054749
19973,2022-02-28 16:48:47+00:00,1498339407644012546,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth @FedEx @Google @intel @JNJCares @jpmorgan @Publix @TMobile @united @Verizon @WellsFargo @BestBuy it's like almost everyone i use,Joey301Thomas,neutral,0.813725471496582,anticipation,0.33237379789352417
19974,2022-02-28 16:44:16+00:00,1498338273692983297,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Welp, @Walmart you are the only one on this list that I actually purchase from. Also, I have a huge family that I will be happy to let know you are supporting Nazi sympathizers! 
Balls In Your Court🤷‍♀️",PegWithEyesOpen,negative,0.5280688405036926,joy,0.8747642040252686
19975,2022-02-28 16:35:39+00:00,1498336103916396544,@nardotrealtor @Dell @Walmart @PwC @AmericanAir @budweiserusa @Cigna @comcast @CVSHealth @Deloitte @Delta @ATT   SHAME and sow the world who you are supporting Nazi sympathizers. SHAME https://t.co/2daJoarViD,queekie1,negative,0.8938464522361755,anger,0.9843077063560486
19976,2022-02-28 16:32:24+00:00,1498335287327567881,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth They all have their foot in the door “jusr in case” its gross and shows corporate greed over doing the right thing.,shallo4855,negative,0.527305543422699,anger,0.9838461875915527
19977,2022-02-28 16:26:22+00:00,1498333769098485771,"My very new @Dell computer is a piece of shit. Everyday it does some other stupid shit for no reason! AND even tho the language is set to English, half of it’s messages are in Italian. AND automatic update’s turned off, but it freezes everyday whilst it decides to update!!!",HepburnJen,negative,0.9545211791992188,anger,0.9842888712882996
19978,2022-02-28 16:14:56+00:00,1498330888295301127,"@Dell Why are you  supporting the reelection of Marjorie Taylor Greene and Paul Gosar through PAC donations to the @NRCC? They both spoke at  AFPAC, a white nationalist conference headed by a Neo-Nazi, Nick Fuentes. Is that the image of your company you want to project?",Mehitabel1234,negative,0.8034283518791199,anger,0.849069356918335
19979,2022-02-28 16:06:07+00:00,1498328671010054150,My take on the @Qualcomm tech demos shown at #MWC22 and how its enhancements to #5G will clear the path for #6G #AI #MIMO #metaverse #edge #IoT #snapdragon #edgecomputing @Dell @Samsung @Tmobile @ATT @Verizon https://t.co/c99PwPOD1n,MarkVenaTechGuy,positive,0.6134271025657654,anticipation,0.8058410882949829
19980,2022-02-28 16:00:27+00:00,1498327246825738249,"@JuddLegum @BlackCheesebur1 @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth @FedEx @Google @intel @JNJCares @jpmorgan @Publix @TMobile @united @Verizon @WellsFargo @BestBuy Hey, @BestBuy.  After decades of appliance buys there, I just bought appliances for my new kitchen and for my rental property elsewhere because of your anti democracy donations.",BrooksDslbrooks,neutral,0.5790861248970032,anger,0.6794498562812805
19981,2022-02-28 15:56:43+00:00,1498326306211057668,"@Ashu65827158 @ITBTGoK @DHFWKA @startupindia @Infosys @Wipro @IBM @Dell @Deloitte @WazirXIndia @sliceit_ @Genpact All due to capitalism, esp the real estate cartels etc  forcing companies thru govts",tnwatch1,neutral,0.7519725561141968,disgust,0.8558387756347656
19982,2022-02-28 15:49:14+00:00,1498324423589441543,My take on the @Qualcomm tech demos shown at #MWC22 and how its enhancements to #5G will clear the path for #6G #AI #MIMO #metaverse #edge #IoT #snapdragon #edgecomputing @Dell @Samsung @Tmobile @ATT @Verizon https://t.co/zNX2PpAc34,MarkVenaTechGuy,positive,0.6132786870002747,anticipation,0.8035186529159546
19983,2022-02-28 15:44:08+00:00,1498323139499069444,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth One has to wonder how the employees of these companies who are not white feel about their employer providing financing for people who instill hate against people of color? @walmmart @comcast  @CVSHealth  @Dell @ATT,Phillyboy1776,neutral,0.6658390760421753,anger,0.9743605256080627
19984,2022-02-28 15:43:22+00:00,1498322947865518084,"@igobythisname @JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth No one is stopping you. No one is telling you what to do or where to shop. But just as you have that right, others have the right to do a most American thing to protest. Boycott",themadrush,neutral,0.708598256111145,anger,0.9824668169021606
19985,2022-02-28 15:38:38+00:00,1498321754707607552,. @Dell why is that my computer does not charge on my Genuine Dell charger and says its not a Genuine charger.?,zachrknowles,negative,0.8581029772758484,anger,0.9746372103691101
19986,2022-02-28 15:36:26+00:00,1498321200031932430,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Boycotting every one of these anti-American  corporations..,Legalgran,negative,0.8189064860343933,anger,0.9846245050430298
19987,2022-02-28 15:23:16+00:00,1498317887668469762,So @Dell if @SamsungUS can get a 1080p camera into their SGB2 Pro 360 what is your excuse in the XPS 13? #MWC2022,BellaMieLuna,neutral,0.7789614200592041,anticipation,0.6004058718681335
19988,2022-02-28 15:18:26+00:00,1498316673366982661,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth AT&amp;T-you mean the parent company of CNN? Lol, I guess I can keep my business with them afterall… #RedWave2022",igobythisname,neutral,0.7484699487686157,joy,0.6673401594161987
19989,2022-02-28 15:13:37+00:00,1498315458973417473,@dornepab @JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Same 😠,L5Pgirl,negative,0.6654236912727356,sadness,0.33466434478759766
19990,2022-02-28 15:00:00+00:00,1498312034558959621,Stay productive wherever your work takes you. Explore the latest PCs from CDW and @Dell. #digitalworkspace https://t.co/lTKJglj3Qq,CDWCorp,positive,0.8907662034034729,joy,0.9164584279060364
19991,2022-02-28 14:50:23+00:00,1498309612566630400,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth I’m going to STOP doing business with anyone on this list who doesn’t stop those donations immediately. Please let us all know your stance on this @Delta @CVSHealth @AmericanAir @Dell (ones I deal with directly).,dornepab,negative,0.5156737565994263,anger,0.974199652671814
19992,2022-02-28 14:48:54+00:00,1498309240636985346,@Dell Do you have concerns? https://t.co/l1RtdbjaL4,hypple,neutral,0.5095563530921936,fear,0.5956553816795349
19993,2022-02-28 14:41:53+00:00,1498307473060827138,"I am facing issues with my Dell G15 Gaming Laptop. Screen glitches, keyboard becoming unresponsive. Drivers are all updated. The laptop is under warranty. 
@Dell @DellCares @Dell_IN @DellCaresPRO @DellEMCsupport https://t.co/IZHZjdPqhs",Anandu1804,negative,0.8473015427589417,disgust,0.8965318202972412
19994,2022-02-28 14:38:15+00:00,1498306557209190403,"I'm playing the game of how long do I have I hold on the phone today with @upmc.
Their hold times are getting to be like @Apple @Dell @Verizon",mitzvahgirl36,negative,0.4746187925338745,anger,0.9229751229286194
19995,2022-02-28 14:32:31+00:00,1498305117120086018,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth @FedEx @Google @intel @JNJCares @jpmorgan @Publix @TMobile @united @Verizon @WellsFargo @BestBuy Boycotts work,KarolynSchalk,neutral,0.7595595121383667,anger,0.5850815773010254
19996,2022-02-28 14:28:09+00:00,1498304016891133961,@JuddLegum @mama_bird_of7 @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth It is time to start going after the big money here that is the threat to our democracy.,lynned38,neutral,0.6153894066810608,anger,0.7901771664619446
19997,2022-02-28 14:27:42+00:00,1498303904320143362,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth How can you American companies continue to support these wolves in wolves clothing!? They support white nationalist NeoNazi causes, cheer Russia from the MAIN STAGE! Do you also support NeoNazies and right wing extremist ideologies? #Shame #SeditionHasConsequences #NaziSupporters",cadphile,negative,0.6682599186897278,anger,0.984580397605896
19998,2022-02-28 14:16:53+00:00,1498301180639944708,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Shame on all of them! Stop the support and madness! Don’t support these candidates or these businesses.,erouleau360,negative,0.7790414094924927,anger,0.9844820499420166
19999,2022-02-28 14:00:41+00:00,1498297106444038148,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth All the above support White Supremacy. Period, end of story. They donate to those further the destruction of America. SHAME ON YOU ALL",BillBeaird,negative,0.6825588941574097,anger,0.985973596572876
20000,2022-02-28 13:58:57+00:00,1498296668906786820,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth @comcast for a number of reason I am actively looking for a different internet and cable provider. This just means I have to intensify my search. Shame on you!,debrachel,negative,0.71491539478302,anger,0.974107563495636
20001,2022-02-28 13:54:07+00:00,1498295452650938380,@nemesis09 @Dell What was the issue you were troubleshooting that you found this had caused?,AccidentalCISO,neutral,0.630195140838623,anticipation,0.5096502900123596
20002,2022-02-28 13:53:37+00:00,1498295325479424003,"Cut them all off from your $$$. Fuck you, @Dell, I'm not buying your products anymore until you stop. https://t.co/4E2F3V8mnL",RogueStealthed,negative,0.9436789155006409,anger,0.9841892123222351
20003,2022-02-28 13:52:28+00:00,1498295037997862913,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Once again, @att makes the list.",RogueResistor,neutral,0.7296977043151855,anticipation,0.38690394163131714
20004,2022-02-28 13:52:23+00:00,1498295015629590532,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth @delta this is incredibly disappointing. I'm a loyal customer but you need to step up and fight #WhiteSupremacy , not support it. #EndRacism",JaimieSeaton,negative,0.789060115814209,anger,0.9694918990135193
20005,2022-02-28 13:51:21+00:00,1498294756279037953,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Does Walmart contribute to every political campaign? It seems like they come up on every donor list.,JLustwerk,neutral,0.7525568008422852,anticipation,0.4393400549888611
20006,2022-02-28 13:50:40+00:00,1498294583179894784,@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth Shameful,maley_dorina,negative,0.7424871921539307,disgust,0.9727228283882141
20007,2022-02-28 13:50:34+00:00,1498294558613929985,"@JuddLegum @Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth not surprised to see ""realtors"" up at the top",MediColorado,neutral,0.6988056302070618,anticipation,0.48664724826812744
20008,2022-02-28 13:49:38+00:00,1498294322734804992,"@Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual @nardotrealtor @Dell @PwC @AmericanAir @budweiserusa @ATT @Cigna @comcast @CVSHealth 9. Corporations supporting the reelection of Greene and Gosar through PAC donations to the @NRCC (con't)

@FedEx 
@Ford 
@Google
@intel 
@JNJCares 
@jpmorgan 
@publix 
@TMobile 
@United 
@Verizon
@wellsfargo
@BestBuy 

https://t.co/tOt7FBRpjQ https://t.co/DiT79W7TWp",JuddLegum,neutral,0.8061460256576538,disgust,0.29838040471076965
20009,2022-02-28 13:45:33+00:00,1498293297642622977,"@Ford @Walmart @Delta @Deloitte @NRCC @LibertyMutual 8. Corporations supporting the reelection of Greene and Gosar through PAC donations to the @NRCC 

@nardotrealtor 
@dell 
@Walmart 
@PwC 
@AmericanAir 
@budweiserusa 
@ATT 
@Cigna 
@comcast 
@CVSHealth 
@Deloitte 
@Delta 

https://t.co/tOt7FBRpjQ https://t.co/4F6jxrhkj3",JuddLegum,neutral,0.8651715517044067,disgust,0.535413920879364
20010,2022-02-28 13:25:28+00:00,1498288244403937285,"Ffin Dell changed a BIOS boot up setting from AHCI to RAID during the last BIOS firmware update and it took me entirely too long to figure that’s all that was wrong with that.

But really @Dell how about saving BIOS settings before overwriting them?",nemesis09,negative,0.68948894739151,disgust,0.8110612630844116
20011,2022-02-28 12:02:19+00:00,1498267319029563400,"IoT Gateway Devices Market worth over $20bn by 2027
Get Free Sample Report: https://t.co/2xgVVoine4

Some of the prominent players in the IoT Gateway Devices Market are @Dell @Huawei 

#IoT",ElectronicCons2,neutral,0.5526850819587708,anticipation,0.7269476056098938
20012,2022-02-28 11:32:43+00:00,1498259866825068544,@MichaelDell @Dell  need confirmation  does DELL India give warranty on LTO Cartridges .,MedhaThakurMMT,neutral,0.9016153812408447,disgust,0.6554384231567383
20013,2022-02-28 11:23:40+00:00,1498257591331295235,@Puneetchoudary1 @Dell @dellindia @DellOutlet @MichaelDell @DellCares @DellCaresPRO @AlokOhrie @KAVITA_MEHRA I'm facing issue with the same Vostro3500 and it is not being resolved at all. Seriously customer support is 0!,apoorva123goel,negative,0.6310519576072693,anger,0.9757359623908997
20014,2022-02-28 11:18:26+00:00,1498256273342672898,@Dell what has happened to your normal exemplary support? Several hours in WhatsApp chat with you last week and still no work order for new motherboard! Reinstate previous support system now,KaarinGoodburn,negative,0.9206435680389404,anger,0.9728001952171326
20015,2022-02-28 11:18:07+00:00,1498256191960621057,The next laptop for me is @Dell 😍 https://t.co/LdgA2vjMOq,baltic_blonde,positive,0.981141984462738,joy,0.9628356099128723
